uuid,major,minor,x,y,z,floor,power
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,60,43.5782367057,-45.6300005759,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,61,51.0552482666,-47.893033782,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,62,-36.963914819,-68.9460283843,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,63,29.2986815691,-65.8910974282,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,64,58.4720014789,-44.7802995498,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,65,63.6510108897,-47.9843897408,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,66,57.4893420373,-65.7055656721,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,67,-30.2330750177,-54.3531235891,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,68,-22.7624727252,-69.0389248922,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,69,-15.183375325,-66.2897794541,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,70,15.2114409685,-66.1628275546,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,71,51.290066471,-67.7446617767,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,72,37.165811932,-67.8899281181,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,73,-32.5398006439,-59.7347945757,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,74,66.5128803653,-62.4995177694,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,75,45.1447899343,-65.7358655292,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,76,-36.3217533349,-56.5901486254,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,77,-24.1653238469,-56.6140193273,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,78,-53.559181345,-66.6346856918,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,79,-30.5397326788,-66.1409803804,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,80,-5.56223565582,-58.8064948218,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,81,32.97227178,-68.4159391071,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,82,39.7914055105,-65.8141853329,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,83,63.3318834669,-68.2362316644,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,84,-44.0321910818,-66.3485700466,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,85,22.8857768789,-68.1506437847,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,86,-48.7804717258,-70.1677667301,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,87,-6.46307134832,-68.9180293278,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,88,47.4223434044,-50.9436156958,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,89,25.1909881654,-65.9955240234,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,90,20.7613404214,-68.5465961527,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,91,-3.0534984647,-61.7093938472,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,92,13.8809472565,-45.9219689413,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,93,2.55748324197,-56.4632536329,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,94,-9.4410669171,-56.5927612307,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,96,45.5648845495,-45.4550999709,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,97,47.0967146297,-68.2153516195,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,98,-2.93607143391,-54.0335595051,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,99,-16.0796815301,-54.0762349226,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,100,41.5579733952,-65.7859694357,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,101,33.7132015285,-65.8323508167,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,102,17.0439419957,-66.0421987103,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,105,61.5207982762,-68.0496877311,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,107,39.0145348068,-48.084621739,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,108,49.7896090158,-40.4492491791,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,109,25.3132688067,-68.5144438928,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,111,53.5950376207,-65.327743826,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,112,47.5646581431,-60.6002709044,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,113,47.3889049867,-53.9551671404,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,114,53.7934778249,-48.2816339375,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,115,64.9957316745,-44.9990463297,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,116,66.5950767345,-56.7682086545,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,118,31.6973435347,-45.6401977695,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,119,5.55974912992,-21.3730436836,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,120,8.95661038926,-13.0433925451,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,121,23.1604853777,-48.4270980744,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,125,8.79267856573,-29.9589878306,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,126,5.70529965471,-38.4578643139,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,131,-25.8772327836,-54.2318359232,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,136,-17.8975099579,-59.7643921552,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,137,14.2833645932,-45.996895477,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,138,33.5231450212,-45.8359973042,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,139,-42.4029956642,-66.7101223234,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,140,-32.595592463,-56.1035325927,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,141,-9.98092491164,-58.8721250675,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,142,8.54278452024,-48.7216841424,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,143,39.3293642198,-48.2280280967,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,144,6.0121532801,-46.0118005085,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,145,-30.7821100924,-61.5719824956,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,146,-32.4544797699,-66.356285961,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,147,8.39385662855,-55.9389490262,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,148,48.3378043264,-45.5781484993,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,149,-22.785109328,-68.9836393847,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,150,14.9679311122,-48.3763455157,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,151,-32.7673472853,-69.2139846693,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,152,7.67651801508,-68.6334110481,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,153,60.8288010332,-47.9118421248,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,154,21.4385630521,-45.8771762796,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,155,3.02756703316,-64.1950923245,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,156,27.1483672365,-48.2700484826,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,157,-2.94527794351,-66.9077389125,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,158,-13.7078920712,-66.2893573051,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,159,-50.4960070043,-69.4875932093,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,160,1.38409723676,-54.0779699636,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,161,5.86704828818,-46.1322146027,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,162,8.13316352477,-66.2647787251,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,163,6.14205517617,-63.5411916866,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,164,8.51589428991,-56.2619903701,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,165,5.55838466465,-54.139170774,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,166,-2.49000150599,-55.0555998672,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,167,8.52034886363,-49.670217669,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,168,6.51711371658,-45.9750591913,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,169,15.8881014939,-48.3048580639,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,170,22.7702733821,-45.6809851507,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,171,28.6389327877,-48.0645285022,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,172,36.3609119837,-45.7416379415,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,173,45.5258730779,-47.5608400627,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,174,54.0254421028,-45.4811623909,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,175,61.6617621715,-47.4227037704,0.0,0.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,177,1.77460875842,-53.9554181379,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,178,-2.73474220488,-56.5338940066,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,179,-5.40290187169,-52.7967048573,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,183,1.63938979302,-64.2416545886,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,184,-13.9558206894,-57.3150080175,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,185,8.48451791583,-48.2303680593,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,186,-5.27179349031,-67.8202375091,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,187,6.13824813604,-56.7778685976,0.0,1.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,198,23.5681092363,-78.267451009,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,205,64.2839836709,-56.3060071652,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,211,66.7240496683,-47.9202916934,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,212,-15.0778774172,-54.1219097365,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,213,-53.5024051535,-69.4535783399,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,214,9.19527362279,-45.9599028111,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,215,67.0020619478,-62.0447179626,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,216,63.8782186603,-67.9273522113,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,217,55.5416750692,-65.5039026382,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,218,41.8662201599,-65.3135335788,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,219,47.3324474699,-68.0624640048,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,220,8.53532875805,-55.0454126784,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,221,8.09585889504,-72.2524230871,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,222,14.3876462244,-68.6236188345,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,223,23.5662281804,-65.4777045583,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,224,31.9404915487,-68.258185093,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,225,-2.82199459131,-54.0903155333,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,226,1.71293274078,-56.5151061631,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,227,-5.62127494412,-56.7457923852,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,228,8.96555319913,-66.2511164834,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,229,6.20960122412,-64.1485255772,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,230,20.7097735329,-48.3538754612,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,231,5.96764608444,-47.3792605017,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,232,2.05193459627,-68.6400839263,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,233,1.53327453782,-64.040095098,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,234,5.66400057249,-68.5665724054,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,235,-2.89060548462,-68.644542738,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,236,-5.62266664704,-66.004469033,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,237,-2.98730188319,-63.7694154514,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,238,26.2491455132,-45.774563142,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,239,13.0020416655,-45.8856685254,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,240,6.0778361518,-64.2557715803,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,241,33.4789802028,-48.2773287187,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,242,8.44795582699,-53.8329028861,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,243,45.7044158275,-48.0090984592,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,244,39.6604804864,-45.6140379418,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,245,9.54172419429,-68.6115266632,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,246,51.5425649705,-45.4868815881,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,247,6.15501855115,-60.2496159926,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,248,65.2040407112,-45.4134170743,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,249,64.276918463,-56.9996870278,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,250,58.0454788245,-47.9445309877,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,251,66.9144635936,-63.9819331739,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,252,64.2072609529,-48.4498669971,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,253,55.5971205983,-65.7263106272,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,254,47.2378264769,-68.2682001547,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,255,63.8979175355,-68.1550447181,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,256,47.5194962868,-62.8483271034,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,257,45.8544255481,-56.6181346377,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,258,14.7328354497,-66.0480443888,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,259,-47.1228647766,-66.7274058298,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,260,-0.823373277964,-64.3827866653,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,261,45.133666744,-45.4184511485,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,262,-37.9405916927,-69.1411002868,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,263,60.8723266806,-44.286849012,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,264,47.5272674959,-50.9254239396,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,265,-22.7154389446,-56.6417281237,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,266,18.5895726256,-48.6518397262,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,267,-31.0578106989,-54.2794704453,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,268,-27.2358328824,-68.8759872264,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,270,5.77171348808,-47.6864079724,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,271,-5.35931576643,-50.4587683484,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,272,-32.4547840596,-60.9647302465,0.0,6.0,-8
